,ID,noise
0,416719825,110.61446547320288
1,416720026,80.5270340358237
2,416738934,118.00108946066557
3,416739490,294.9297644218798
4,416739635,87.65296298393311
5,416739794,221.94593172233104
6,416739886,365.0866896153599
7,416740100,447.4203658071203
8,416740234,746.401123984975
9,416740705,920.1526751630485
10,435292004,180.5599975947469
11,435292276,155.53084847866631
12,435292434,119.90825909912935
13,435299424,452.26454877500845
14,435299431,163.9789131778001
15,274211843,77.51080516029973
16,299551686,922.7910422722192
17,299551708,155.72894080173504
18,299551824,34625.62609884683
19,311127297,108.79594085479854
20,311127588,328.5671846113296
21,311127861,103.24510581489609
22,311127875,83.50539488023055
23,311127918,159.85240477196902
24,311128363,156.58908472273615
25,311149203,239.12238789242087
26,311149387,291.6947617330144
27,374826949,250.33779419493447
28,374827252,605.0593343251028
29,374828367,61.86232667210132
30,374828411,334.96637415568955
31,374828644,219.8633223815472
32,399966387,242.88740775682962
33,399967043,366.96643351351804
34,400005569,262.98628844948416
35,400005834,885.3523219871146
36,400005869,107.76004260348684
37,400006453,108.34357359048674
38,400006985,267.22056362088256
39,400007052,267.5735555372258
40,416739871,402.5482871848996
41,416741712,217.39192411434243
42,416741799,422.6040557457953
43,416741942,127.8440702719662
44,416742093,350.31659742290293
45,416742437,246.01887319109989
46,416742843,517.64291741975
47,416743400,135.7670086985074
48,416743622,227.75782027311212
49,416743705,150.57735993833148
50,416744205,148.2953190736278
51,416744592,2543.051358930033
52,416744616,192.31887829126973
53,416744755,118.07654820293224
54,416759886,672.1399184257092
55,416760150,96.05501269646808
56,416761047,222.8985625725222
57,416761375,243.70924448091168
58,416761912,311.8610738638168
59,435302833,544.8019880884173
60,435307058,167.17256093213888
61,435332460,108.67549928446788
62,311183180,133.1795276991792
63,311183239,2059.8930743341225
64,311183279,122.1721525446608
65,311183371,62.07906519877272
66,311183419,127.54080297228909
67,311183483,158.14084101257416
68,416762152,92.944769606058
69,416762447,76.00034181523876
70,416762777,186.9599124690707
71,416799649,285.37142697276886
72,416799709,214.65172609973538
73,416799795,110.38497429521252
74,416799896,141.90692821191215
75,416800309,453.0556142460537
76,416800332,117.76075449564598
77,416800481,283.4334014253993
78,416800795,998.7482978570804
79,416801285,175.49454285354142
80,416801860,89.53445618407854
81,416801942,239.32368187296
82,416801997,187.67538624254811
83,416802311,165.64006860518924
84,416802461,153.3826984540527
85,416802505,246.9253577535081
86,416802566,194.87457534527343
87,416803031,718.3740410935299
88,416803402,114.45573605420357
89,416803897,280.5702858843577
90,416804326,349.20731697651627
91,416804761,156.25883724622767
92,416836560,1852.8573169551607
93,416836952,333.15228224698717
94,416837221,70.96314224776923
95,416837401,81.50241091979076
96,416837858,1996.1892224859275
97,416837874,1364.706293544389
98,416838037,408.0285247711316
99,416838143,1295.638852341391
100,416839099,388.44004078095537
101,431380557,503.97572023995565
102,431380595,162.38170538507146
103,431383382,161.87379239623854
104,431383472,102.85387689455796
105,431383473,481.01593720251543
106,431383493,194.7004488217424
107,434128172,193.4706006352533
108,434128311,777.1545790045097
109,434131304,626.1136422459351
110,434131498,360.0689106488872
111,434131573,579.9053223485295
112,434131670,93.79821729951787
113,434135029,62.81170332187295
114,435335988,159.52892426099922
115,435336286,144.8803261344549
116,435336503,396.59156056456635
117,435336587,531.9226711922074
118,435336681,116.62970648777214
119,435339661,197.82499736223664
120,435339847,387.444164249047
121,435340174,83.6590879386903
122,435340234,436.81522460920195
123,445914824,469.15136721403525
124,445914979,161.78390566325618
125,445915085,145.09809609602658
126,445915450,277.2273890730586
127,445915847,1289.2438052183504
128,445915893,180.18359026963347
129,445916122,129.80464703983267
130,445916306,166.4128861620031
131,457140196,155.20537139178734
132,457140394,80.44491311074228
133,457140508,146.0181558780727
134,457140535,99.21688269042126
135,457140543,112.88502645678714
136,457140609,106.9781698085288
137,457143391,101.45503980879988
138,457160427,1283.7230605810985
139,457160465,48187.23263809492
140,457160828,234.52452827401413
141,457160829,205.91598678180847
142,457161320,141.3363657185374
143,457161460,9376.660679628227
144,457161589,113.67995103658129
145,457161628,296.36167079054286
146,457161804,563.0306261989382
147,457162616,141.15281330228703
148,457163094,91.53711457032959
149,457163207,142.4483826274312
150,457163253,145.2761818249898
151,457163433,342.85055708217214
152,457163885,118.7164257532772
153,457164074,225.868197516252
154,457164833,98.6517226902015
155,471013547,0.0
156,471013947,0.0
157,58959895,454.02465224609284
158,426588729,62.31983228251614
159,426589018,73.00790859607726
160,426589443,302.88832639150553
161,434135656,349.5262407737046
162,434138450,711.0602112119524
163,434138790,92.79471923231856
164,434160012,62.12824150897281
165,434160486,770.3844236427257
166,434163990,114.34590601340342
167,434164114,142.79799288430019
168,434166993,167.3288836039826
169,434167393,331.40447375569613
170,434167503,4946.766787936738
171,445916604,123.44933615395374
172,445916789,607.4976969418358
173,445916874,284.08581764745463
174,445917156,112.1320816686722
175,445917177,213.08981711262368
176,445917402,290.68216980617746
177,445918219,95.87724229235435
178,445918502,92.64750875593849
179,453829351,242.2368813190009
180,453829432,275.9032217739624
181,453829684,136.38463167811378
182,453829990,133.5534016811715
183,453830440,138.30422944810775
184,453830886,365.59565598262117
185,453830894,167.84005976459738
186,453831017,155.6082606964897
187,453831742,453.65701313109884
188,453831755,129.46727935985504
189,453833488,149.21251714431844
190,453834153,714.0410397155803
191,457164466,125.81943940144815
192,457164977,129.70110504005288
193,457165065,12550.23250157293
194,457165636,347.93420003797445
195,457166024,128.00480104371712
196,457166198,178.51862295169258
197,457167276,1001.799768933642
198,457167361,323.37886536003435
199,457167574,65.38837828826642
200,457167661,121.97669614797181
201,457167945,210.03221241320145
202,457168044,106.74493227567015
203,457168278,90.16718903293751
204,457168745,524.7201209050098
205,457169284,100.90438741538216
206,457169780,151.169278630316
207,457170355,217.2262151845654
208,457170653,387.8678464722451
209,457170738,65.60150317548384
210,468878091,92.27776720594223
211,468878447,131.40493759663315
212,468878505,116.02726593034076
213,468878849,616.3062113658387
214,468878933,192.05194089454704
215,468879107,123.55978977281622
216,468879296,197.7815759842556
217,468880077,157.16014118735032
218,468880175,268.43981284630286
219,468886120,154.8608244332893
220,468886404,61.808662027217366
221,468886418,734.1237166823953
222,468886459,250.13362452381855
223,468886460,379.3701392703709
224,468886492,300.5297311726451
225,468887063,252651.5993526097
226,468887783,133.46397793487304
227,468888280,122.50594597225174
228,468888317,93.34025344172144
229,468888472,593.6354964706911
230,468888963,191.9054456178653
231,468889154,87.30699477591213
232,468889408,499.72853119841074
233,468889542,253.0941209441407
234,468890150,118.62029769578965
235,468890223,415.3229609719803
236,468890767,188.1020020759856
237,468890799,270.2051463511535
238,468890800,1094.4895656742565
239,468891089,350.32894689047265
