,ID,noise
0,266877835,181.87415615948532
1,266877890,64.30030147754782
2,266878087,269.2718501822201
3,266878145,337.7822313129141
4,266880616,260.91032660596437
5,266880621,163.663938638643
6,266880925,244.7125137086567
7,266903530,340.399940901596
8,266903576,259.2910003048227
9,266903893,313.47333515366716
10,266903895,312.73510025648665
11,290405784,151.1400017472346
12,290405947,92.78293954331518
13,290461578,363.64267482973685
14,290463199,165.85276647974902
15,290463663,112.08530966016373
16,290463943,176.39972153365048
17,293571145,135.68831374797608
18,293571273,209.6124086219787
19,266904294,109.4098194999598
20,266904834,501.8498330069469
21,266905315,116.50412644658284
22,266905450,232.87861743682186
23,266907313,677.3525411822436
24,266907498,367.55037585633414
25,266907710,75.68047186619955
26,266907892,1644.6000912115555
27,266923326,640.1700698752138
28,290464889,428.94053663843255
29,290465680,85.37223771855
30,290484517,138.97118432279237
31,266923751,135.24047155821987
32,266924067,195.5227905066567
33,266924171,222.2969596047633
34,266925995,157.13923506569876
35,266926314,102.17689221209349
36,266926496,227.14514929126148
37,266926980,294.597605216305
38,266927338,99.00011769143451
39,266927423,492.4977052440975
40,266966667,725.7421117492354
41,266966834,235.0361331809484
42,266966946,1378.6355201817325
43,266966948,150.86919933381677
44,266967903,126.832536337202
45,290484105,74.38467031513804
46,290484764,437.9728264208047
47,290486155,93.22385468624701
48,290486246,99.7758174989265
49,290486299,81.70402850216577
50,290486919,285.8140775488904
51,290495853,184.8515118811776
52,405436423,101.63801261852171
53,266969794,274.2958253460123
54,266970898,301.6652488806612
55,266997506,63.31227970752789
56,266997586,95.75014735584514
57,267000376,140.8461203911594
58,267000601,64.3399686269366
59,325527061,232.58490463717376
60,267002000,106.46189958834913
61,267042532,157.61339706369347
62,267042723,591.5875376149387
63,290548325,146.74556830061158
64,325560229,115.26382696079702
65,325560269,1663.2722154638695
66,257709109,230.20709438227001
67,257709473,173.16677907478459
68,257710621,96.9920240634046
69,257710733,103.90693273154648
70,267047441,115.4410500464428
71,267084318,98.37945850572667
72,267090033,290.53935813557536
73,290574753,158.84141796138368
74,290575163,130.14937891280923
75,257710413,363.19774024245913
76,257710454,215.18558255271117
77,290605311,171.92680692141914
78,290605504,192.24272172753072
79,290605911,83.31592349760291
80,318611283,354.48267121034354
81,318612553,314.6265666332882
82,267263797,19597.921535729605
83,267323195,158.103135582658
84,267323921,277.5182455890767
85,267324071,106.29027917023585
86,290606895,286.94269851761317
87,290608583,147.74329765639447
88,290646215,129.16785785948792
89,290646398,264.70055389746847
90,290647057,289.23251006449766
91,318612083,127.37438933648943
92,410305216,262.07660772042925
93,267324979,100.6699003499654
94,267325274,192.25968829658055
95,267362828,391.32884097417997
96,267363184,180.1709694982717
97,290647853,1788.223469938354
98,290648185,651.9707672475809
99,290648723,9697.40342719714
100,290648728,326.7459189633382
101,290649477,105.26928702855795
102,290653996,122.14331636448051
103,410306216,119.59398224960863
104,410306396,108.20226813735569
105,410306905,122.50272917494092
106,262929157,262.5938221579323
107,262956098,96.21522829560064
108,262956117,144.23415032039824
109,267435281,73.32868639190387
110,267436524,89.46804935917031
111,267436753,240.1164773625016
112,267489711,205.5743743602427
113,267489992,137.92847925574978
114,290654393,155.53745074306548
115,318607487,290.4961381716869
116,410305336,99.69244206976192
117,410305372,208.45210454720922
118,410305457,349.34554060259615
119,262927968,19419.49555144854
120,262956499,470.6144336285461
121,267548593,95.81959883706871
122,267549604,98.26582305729522
123,318609648,592.551768760949
124,394210384,143.38089532165037
125,394210738,883.635371029254
126,405456671,201.08076864488973
127,180205840,75.18892502136701
128,180212612,109.83402499833882
129,180412528,326.1428807101008
130,180412568,414.5110838000328
131,180412608,122.06088940231615
132,180412699,128.36317392374252
133,180412789,317.55669919759947
134,180412895,251.20290298038518
135,180416826,146.6062493842959
136,180417243,143.0072169938914
137,262956415,63.057221630280246
138,262956461,280.9374189200131
139,262956637,1799.2377246285944
140,262958005,342.96153604507026
141,262958141,235.79316940763425
142,262958781,115.84429366445005
143,263000832,112.15945983908192
144,263001120,110.58779334947646
145,405457933,86.52020436652442
146,405459430,520.2848355187348
147,405467230,136.1865003326099
148,180413022,206.80683266802657
149,180417376,412.75669338978753
150,180791516,267.85219414230505
151,180791658,830.8565135448247
152,180795691,167.8492808926721
153,180795735,228.7066016221183
154,180795899,63.53998665174561
155,180795910,163.44296426762585
156,181233653,98.5155169156998
157,263001468,290.88523908441937
158,263002995,96.25604443143216
159,263003176,81.22796668460357
160,263003421,142.90833622598782
161,263003468,132.54910567629972
162,263004447,210.32659828215327
163,263012682,148.97786363052774
164,405467822,101.5952641580486
165,405467868,131.91464426079924
166,181229779,97.44834628479099
167,181230103,92.89365799283108
168,181233583,582.0570592950887
169,181233714,508.20535589261215
170,181233766,2301.7709766421826
171,181233908,70.96231259546603
172,181655818,63.76820323296072
173,181659853,316.5072918332372
174,263013553,569.9140853035742
175,263013845,108.1977596689906
176,263013977,4067.677451109188
177,263014094,3713.7985143771307
178,263015958,142.9132396052055
179,402111125,101.81248333427901
180,402111887,906.6799284872246
181,181655993,116.56854510667787
182,181656815,4760.532181332333
183,181659453,537.1303954059946
184,182078091,2878.8013143910302
185,182078134,131.80035956892866
186,182078202,231.93440324850042
187,182078241,170.30244369287743
188,182078288,103.82797720256615
189,182078289,82.77675382925233
190,182078637,125.08616932919405
191,263016605,129.75933708017445
192,263050762,7528.022210452304
193,263051154,572.4116036293967
194,263052434,122.00932638512734
195,182078599,170.97797430536374
196,182517142,144.79521634809808
197,182517165,190.78050630144912
198,182521194,99.3056789283282
199,182521359,263.6120532586861
200,263053077,239.0545555664613
201,263072104,247.77919444208703
202,270276659,369.8665848196226
203,405476976,178.5201036176453
204,182904286,208.47544023381766
205,182904295,302.95252164155045
206,182909257,94.24862397334572
207,182909429,245.5484914357178
208,182909448,173.89255786812234
209,183120439,517.3443982998153
210,263073934,98.14249498332805
211,263074592,152.81421756844182
212,263075952,250.32171962407912
213,270275991,472.15863282179686
214,183116784,2631.092488825481
215,183120593,259.86946622706324
216,183306102,2547.872696358112
217,263075964,107.558939847143
218,263075972,247.75260259762055
219,263076776,1122.5804657041197
220,263077260,107.28526120865764
221,263078117,99.19045067797579
222,263078651,596.6629869838397
223,263079387,99.13550115650888
224,263176563,92.44469930876885
225,402102225,113.22767513341248
226,402103682,169.1883812221944
227,402104026,93.33216938246466
228,402104178,157.52820507563825
229,405478040,194.44232193668208
230,183301775,216.11675758766808
231,183301807,239.62657305613243
232,183306127,99.40946427078156
233,183306205,69.65994393161232
234,183306440,212.4680922514886
235,183494855,1427.1812800467499
236,183494861,105.93672287808712
237,183494885,551.5038547838087
238,183495016,92.06764997824429
239,263080271,149.17441807848866
240,263080384,181.0760586579506
241,263080521,1317.300389322241
242,263177505,163.44567619497215
243,270278476,328.39471080616784
244,270278652,151.35907285310742
245,270278779,183.24240337333438
246,273654237,99.89134290835665
247,273654978,325.1483099145919
248,273695675,152.42786178555897
249,273695973,132.6746061380975
250,183492326,258.9954344049972
251,183494752,80.24549023294934
252,183641919,75.23216121509174
253,183642011,1078.1613618205818
254,261645921,221.89099631333198
255,261646133,244.94270494306824
256,261646406,178.32617665172822
257,261646823,5737.122311289749
258,261646873,379.8644596272039
259,261654297,248.46536971065674
260,261654671,277.26988461558904
261,261654880,198.6942736687319
262,261655437,201.9920939891992
263,425825018,494.5780882445586
264,425825231,201.20622268337226
265,426011964,1067.1888397952068
266,183641863,1806.1594571321195
267,183642273,237.90542153139802
268,183642285,318.90860374251116
269,183644824,194.54496419775242
270,183799307,533.293987687481
271,183799419,87.73865084660248
272,183799498,244.56504565981288
273,183799565,13843.961542690457
274,183799582,142.2454367854553
275,183799624,428.6404686600578
276,183802568,159.968441092073
277,183802598,103.04755193721668
278,183802606,167.0022493039418
279,183803939,3498.223507546416
280,261654881,120.43485989457982
281,261655664,227.82534989422584
282,261657455,144.22536337568238
283,261657820,123.60768800372452
284,394722637,250.95473401197853
285,394722892,273.9109266679
286,394723529,108.24500830974428
287,183978847,290.4274257278257
288,183981580,156.57250667665582
289,183981752,267.5466089375365
290,184137021,65.08702968700901
291,261658004,121.40475568755026
292,261678862,1840.2259637019413
293,261679852,11391.125125372593
294,261680602,166.59870850082874
295,261680911,202.38207660576717
296,261681344,299.58506697212874
297,394731414,298.7989332554763
298,183978683,149.07626595631044
299,184134686,1298.8859807108279
300,184134701,447.24357478291074
301,184136912,282.8370635974523
302,184137001,201.08019759395
303,261683334,185.5948877383496
304,261683371,270.7386049046598
305,261722330,199.240346940739
306,261724095,122.52321585721292
307,303909512,94.44999651739978
308,303909865,145.94550634288626
309,303910380,98.39213876468081
310,303911034,669.5635387174648
311,394732201,327.90630590472637
312,394733132,2860.019072907544
313,261724825,62.1009444268501
314,261724997,288.78157494478086
315,261726676,96.34033346315589
316,261727501,132.9662757452167
317,303950490,109.29853941212272
318,303950861,196.920419315676
319,303951047,3368.346281676585
320,303951776,262.42471976114604
321,303952677,99.20917200185127
322,303952848,321.8129501254823
323,303952906,354.9587691402813
324,303953275,205.84566149922009
325,303953378,370.2194785137957
326,303953504,199.0188477891888
327,394733153,112.75114666902222
328,261727456,181.54695628571412
329,303978478,0.0
330,303980842,99.59390351479557
331,303981359,148.63272531015826
332,304032067,85.54578233205555
333,304032310,438.5187493870179
334,304032423,221.60150664960116
335,304032438,182.804465245444
336,304032638,100.14978540054241
337,394232334,245.71588922229
338,394232567,428.4471715338832
339,394232728,115.47231055260526
340,394233164,123.8795558838217
341,394234013,62.05710266230192
342,394234095,67.28388382110009
343,394234163,8605.042702025923
344,405479191,61.78311084746568
345,261744857,204.4974983627674
346,261745184,392.7489545768237
347,261745709,1840.0719152155184
348,261745953,68.9809504938121
349,304033639,80.30993155833949
350,304036555,374.18955376769406
351,304036681,297.1165999129709
352,304054109,3617.349197185695
353,304054117,582.9311330691021
354,304054122,20934.523809062743
355,304054795,196.44085264496147
356,304055071,359.07144458410636
357,304055277,124.12371453074249
358,394242338,62.37757193248828
359,394242486,1393.438858397774
360,394242686,82.92950308712857
361,394243496,188.24020370278475
362,394243542,236.56909320443862
363,394756322,147.0157352474103
364,261746133,201.379448532533
365,261746364,211.532107596072
366,261746618,91.51365194350171
367,261746657,235.12426521654632
368,261746757,63.19834750853561
369,261746870,133.25593041470654
370,261747468,138.6610425118488
371,261748427,63.318025595502576
372,261749074,138.1380095893376
373,261749149,94.90764253366531
374,304056146,103.58374392294377
375,304057865,78.81655509596014
376,304091908,310.6681832508133
377,304091980,178.58810961482675
378,304092148,293.6058238167048
379,304092237,277.6696771722636
380,304092654,72.29164484879148
381,304092988,247.07162212946517
382,304093154,152.20072452093737
383,304093214,99.70994734515999
384,304093921,69.08114078979112
385,304094409,195.283349640226
386,304094484,186.01808966369447
387,304096024,176.1395248062944
388,394757591,166.3927353534153
389,394758096,320.22338441428207
390,261747911,247.2347546950388
391,304095558,180.17244508801312
392,304096580,182.40328577384514
393,304099219,258.1183240371429
394,304099627,234.1886620580109
395,304100023,238.27166760843645
396,304100376,158.68656265526286
397,304100538,167.3374520614129
398,304100607,217.32821995910427
399,304101379,103.58156262448773
400,304101555,186.61800526652686
401,304103322,477.50324832274435
402,304103353,149.68460971972812
403,304103779,949.567935585914
404,304103851,93.71203310620936
405,304131640,168.63649493843383
406,394244167,117.7502483149203
407,394244386,286.6502891094465
408,394244685,160.53640168805003
409,394244833,104.99307891470195
410,394244919,2007.802127407548
411,394245730,309.31824129836144
412,394273833,96.59162013825116
413,394757091,295.2886088773825
414,50232506,226.1222521324633
415,50269909,1980.3114187978158
416,273742289,326.0341524225009
417,273742483,389.4174785113089
418,304133039,137.68724936606762
419,304133090,100.64685054320441
420,304133717,814.7610726051001
421,304133848,286.85818806645426
422,304135193,210.26066628077737
423,304135281,98.53770760911199
424,304135750,185.02031366743321
425,304136112,265.19404370826214
426,394273592,147.89217626206909
427,394274100,142.63866283249206
428,394274870,63.24707538157335
429,394275429,1320.1191085482476
430,394779757,61.94270405550019
431,50231723,383.4450379912794
432,50231793,132.5865520444167
433,50232454,0.0
434,50272333,195.07517702010426
435,50272813,102.88733568025316
436,50273749,155.99271231113815
437,50274085,2989.1627528080144
438,273790547,136.2866768608448
439,273790685,363.80263016105386
440,273790703,107.80403981071056
441,274225876,132.07617488358704
442,274226401,244.04042979288673
443,394275759,635.9755546776129
444,394275950,68.41319174607936
445,394276185,237.95556577303532
446,394779569,167.3126810505364
447,50273697,142.9818378232697
448,50308390,207.8394440569316
449,50308940,62.09152334996441
450,50309208,291.6163927102832
451,50309953,187.96478390289158
452,50310398,183.693158848172
453,50310742,164.60563356940878
454,50310870,380.1292018999973
455,50311775,1111.742843205308
456,273789462,202.3999619571983
457,273789976,169.71032799435795
458,273945912,66.62378162899925
459,273945936,114.14438306820507
460,273984891,97.92587722186373
461,273985862,198.11267138712284
462,273985865,274.11272477790317
463,274226319,197.19885327777453
464,394276622,132.39373723510798
465,394276758,212.87389417210937
466,394276911,85.92030039496565
467,394285684,414.43767709649234
468,50312359,242.18676291763666
469,50312495,190.2805491190569
470,50312922,195.68186461085412
471,50313171,4696.980610129901
472,50313494,280.45248877112425
473,50313838,234.01404624890785
474,50314726,97.20302445569072
475,50315706,151.49470829979006
476,50344368,294.58240768868006
477,257738202,249.25836388619166
478,270309335,111.19103256892024
479,274226768,165.99198417729357
480,274228124,150.70147379504527
481,394287353,391.2192686474411
482,394287434,255.59474266285898
483,50316633,249.3161399386855
484,50345701,137.0498722971144
485,50346125,557.001602696123
486,50346583,26169.00364268524
487,50347475,251.6861846118103
488,50347697,1551.288270210582
489,50347941,127.69601177076471
490,50348194,502.43440678766746
491,50348267,350.69020310417244
492,50377750,63.96962196556821
493,50377999,66.75255771654483
494,50378837,109.80749762781471
495,50379036,128.019136949777
496,50379749,97.1226648577043
497,50380257,144.99368728390166
498,257737451,626.0233204217052
499,257737919,243.90729107620842
500,270309339,411.36473434849313
501,270311512,144.5042960100904
502,270340070,196.2705170135913
503,50379007,325.5383783392194
504,50379051,446.92787584128854
505,50379841,169.76175869282338
506,50381137,289.87274728024533
507,50381881,118.03614202220926
508,50381965,63.26622247628964
509,50382764,113.59701185462481
510,50383348,4171.128628992869
511,50384080,11678.295564170181
512,257738322,20717.13630387096
513,270340632,114.69190620112758
514,270340904,3809.310320571333
515,270341214,125.68171375349483
516,270341486,172.5491211606628
517,270342006,97.96458785673046
518,270342707,102.79298283045529
519,270342859,238.39468536857586
520,270343746,250.6382909887492
521,270343954,138.92209472187992
522,24671921,316.400223665322
523,24672008,742.0580287911295
524,24692702,291.70397560061195
525,24692708,423.73334835107835
526,24693092,155.12233504052116
527,24693383,144.6021222039354
528,24693528,164.33371860538264
529,24694131,230.40032933620515
530,24694579,151.12468476227198
531,50384979,4344.875779396197
532,50385007,314.73201056192573
533,50385128,491.73182655162674
534,50385872,9170.780605276352
535,50385911,1570.0855767878884
536,270342318,272.6051911370226
537,270365485,242.4913682354898
538,270366351,148.42486938540011
539,270366976,396.5277273401185
540,394817660,61.87304153470213
541,24694772,154.54117943103643
542,24694830,127.87953098281643
543,24695017,111.58516723583486
544,24695161,181.26679381545966
545,50386332,110.33280268985479
546,50438211,175.0714692970163
547,50438635,119.76535485695948
548,50439803,119.16127492811178
549,50439998,350.3625343618345
550,50440166,132.18560323612405
551,50440486,61.801484147103615
552,50440826,159.6189772807358
553,50441632,100.15861859725807
554,270367481,636.1402783007833
555,270368637,127.30473456689465
556,270368906,904.5275805543033
557,270391902,328.37761356826667
558,394818119,97.32157474008345
559,394819566,80.95988299333051
560,50442898,127.16002708983294
561,50443198,470.03220359972914
562,50443345,115.11618563342779
563,50472223,71.41713053414233
564,50472293,122.31202054400005
565,50473683,281.52150489974457
566,50474905,196.5988878111212
567,270394036,108.29488442510879
568,270394275,18684.485896034825
569,270394380,132.80275916633315
570,299777949,359.1609622576059
571,299778207,4098.003603003192
572,299778291,216.16994438840703
573,299778628,339.3014000615085
574,299778650,128.92227177498742
575,299778912,1372.2883274929166
576,299778984,584.9550735081071
577,299779198,118.6617185623177
578,50475596,139.50822107080214
579,50475628,256.21062396901283
580,50475841,99.8880127530558
581,50490788,261.5084688074961
582,50491108,106.88261222375263
583,50491833,294.66028999648177
584,50491881,335.0583607603335
585,50491957,495.81542968995024
586,50492150,80.7164935404768
587,50492769,111.59185050370142
588,299778039,452.3357540640678
589,299779509,185.94161280706814
590,299780131,144.89486090590094
591,299798756,203.06881168151932
592,299798795,481.0770481564722
593,299799754,751.1446494566931
594,299799783,112.55008129737871
595,299800007,62.06287362743065
596,299801126,367.5990566509864
597,234345288,181.65788873082184
598,238869405,118.46899992188108
599,238869406,128.32889046487014
600,238869865,67.6623302701055
601,238870240,184.73327882323025
602,238870618,170.38005946955678
603,238870740,89.58340362527528
604,238870744,88.7700192017372
605,238870817,79.05428026768972
606,238870892,97.83854422341706
607,238871118,66.83241433665836
608,238871228,268.26372294308294
609,238871250,336.19673722759165
610,238871896,113.59400452608489
611,238872344,240.00861413035668
612,238872406,151.61204363163543
613,279798296,659.105956939278
614,279799236,281.69101198795084
615,299799658,161.52915597410592
616,394288476,99.8837951797011
617,394288634,168.72596401641692
618,394339027,921.944849026138
619,394339087,71.42360044458444
620,394339841,185.80129979940966
621,394339915,289.68898913608416
622,394340361,243.29596017575204
623,471012714,921.944849026138
